loggingTime(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),batteryState(N),batteryLevel(R)
2023-11-06T09:25:09.474+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389564.3807131251,0.82110595703125,-0.3327484130859375,-0.2013092041015625,389564.375735125,-2.671907772833426,-0.8143357912182101,-0.6422442640633381,-1.435316562652588,1.589556217193604,-1.476637959480286,1.262112379074097,-0.8028057217597961,0.3155286312103271,XArbitraryZVertical,-0.4328924698053359,0.1944347946227049,-0.8183058443501403,0.3243066264699929,-0.5823639035224915,0.5989940762519836,-0.5495984554290771,0,0,0,-1,-1,389562.08059025,running,2,2023-11-06T09:25:07.169+02:00,2023-11-06T09:23:03.878+02:00,82,0.3693978,0.3293283,2.859334,81.17095,0,0,2023-11-06T09:25:07.169+02:00,720948307.2579923,0,-2.600006,101.742,1,0.7
2023-11-06T09:25:09.493+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389564.400628125,1.05462646484375,-0.2327117919921875,-0.2465667724609375,389564.395649125,-2.714112806001297,-0.809002475254763,-0.6444640573448205,-1.098770499229431,1.465591311454773,-0.6928223967552185,1.568527460098267,-0.943207859992981,0.3391919136047363,XArbitraryZVertical,-0.426562270684896,0.2053190583837735,-0.825703916178599,0.3067601114531948,-0.5784608721733093,0.6007700562477112,-0.5517774224281311,0,0,0,-1,-1,389562.08059025,running,2,2023-11-06T09:25:07.169+02:00,2023-11-06T09:23:03.878+02:00,82,0.3693978,0.3293283,2.859334,81.17095,0,0,2023-11-06T09:25:07.169+02:00,720948307.2579923,0,-2.600006,101.742,1,0.7
2023-11-06T09:25:09.514+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389564.420542125,0.7973480224609375,0.1060638427734375,-0.3284759521484375,389564.415564125,-2.734549959752839,-0.7932532427463257,-0.648390440873566,-0.3108369708061218,1.363716125488281,-0.185845211148262,1.535695910453796,-0.6638560891151428,0.2695327401161194,XArbitraryZVertical,-0.4180135525524319,0.2137399005389404,-0.8314034471165342,0.2972344995964722,-0.5680140852928162,0.6039043068885803,-0.5591598749160767,0,0,0,-1,-1,389562.08059025,running,2,2023-11-06T09:25:07.169+02:00,2023-11-06T09:23:03.878+02:00,82,0.3693978,0.3293283,2.859334,81.17095,0,0,2023-11-06T09:25:07.169+02:00,720948307.2579923,0,-2.600006,101.742,1,0.7
2023-11-06T09:25:09.533+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389564.440457125,0.5406036376953125,0.3351898193359375,-0.4719696044921875,389564.435478125,-2.728588656472458,-0.7629909832500884,-0.6473169043744663,0.7768182754516602,1.315505981445312,0.5317386984825134,1.197080612182617,-0.3764858245849609,0.2061059474945068,XArbitraryZVertical,-0.4060001576398762,0.2165282090784496,-0.8369471081813723,0.2963089294305273,-0.5512828230857849,0.6030482649803162,-0.5765588283538818,0,0,0,-1,-1,389562.08059025,running,2,2023-11-06T09:25:07.169+02:00,2023-11-06T09:23:03.878+02:00,82,0.3693978,0.3293283,2.859334,81.17095,0,0,2023-11-06T09:25:07.169+02:00,720948307.2579923,0,-2.600006,101.742,1,0.7
2023-11-06T09:25:09.553+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389564.460371125,0.3838348388671875,0.6625518798828125,-0.68536376953125,389564.455393125,-2.686469943541212,-0.7126469235013035,-0.641729536512809,1.818379044532776,1.133705854415894,1.601744413375854,0.9821392297744751,-0.117380678653717,0.01545792818069458,XArbitraryZVertical,-0.3891764087919517,0.213275672693306,-0.8416064491644936,0.307821122743874,-0.5237652659416199,0.5985817909240723,-0.6061103940010071,0,0,0,-1,-1,389562.08059025,running,2,2023-11-06T09:25:07.169+02:00,2023-11-06T09:23:03.878+02:00,82,0.3693978,0.3293283,2.859334,81.17095,0,0,2023-11-06T09:25:07.169+02:00,720948307.2579923,0,-2.600006,101.742,1,0.7
2023-11-06T09:25:09.573+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389564.480286125,0.2330169677734375,0.7893524169921875,-0.865997314453125,389564.475307125,-2.612390605470759,-0.6483495783783271,-0.6315108308860835,2.638671875,0.8706598281860352,2.327886819839478,0.7972975969314575,0.1930670738220215,-0.1338986158370972,XArbitraryZVertical,-0.3692239962246465,0.204931318908371,-0.8438233675085134,0.3311177080068028,-0.4874068796634674,0.5903648734092712,-0.6433535814285278,0,0,0,-1,-1,389562.08059025,running,2,2023-11-06T09:25:07.169+02:00,2023-11-06T09:23:03.878+02:00,82,0.3693978,0.3293283,2.859334,81.17095,0,0,2023-11-06T09:25:07.169+02:00,720948307.2579923,0,-2.600006,101.742,1,0.7
2023-11-06T09:25:09.593+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389564.500200125,0.0791778564453125,0.742340087890625,-1.018463134765625,389564.495221125,-2.52013416873687,-0.5768732481859012,-0.6142234038143617,2.998113393783569,0.895336925983429,2.82728123664856,0.5988696813583374,0.1772464513778687,-0.2545573711395264,XArbitraryZVertical,-0.3467723587578528,0.1930359953259275,-0.8437782494618875,0.361281530169384,-0.4457172751426697,0.5763240456581116,-0.6849720478057861,0,0,0,-1,-1,389562.08059025,running,2,2023-11-06T09:25:07.169+02:00,2023-11-06T09:23:03.878+02:00,82,0.3693978,0.3293283,2.859334,81.17095,0,0,2023-11-06T09:25:07.169+02:00,720948307.2579923,0,-2.600006,101.742,1,0.7
2023-11-06T09:25:09.613+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389564.5201151251,-0.009613037109375,0.871307373046875,-1.170867919921875,389564.515136125,-2.419492397773805,-0.5022233872048376,-0.5951012826906026,2.739134550094604,0.7717356085777283,3.283117771148682,0.4232812821865082,0.2117462158203125,-0.3576617240905762,XArbitraryZVertical,-0.3225649713266138,0.1817543883723898,-0.8406306049067375,0.3952940469623895,-0.3986231088638306,0.5605926513671875,-0.7258343696594238,0,0,0,-1,-1,389562.08059025,running,2,2023-11-06T09:25:07.169+02:00,2023-11-06T09:23:03.878+02:00,82,0.3693978,0.3293283,2.859334,81.17095,0,0,2023-11-06T09:25:07.169+02:00,720948307.2579923,0,-2.600006,101.742,1,0.7
2023-11-06T09:25:09.633+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389564.540029125,-0.032684326171875,1.467849731445312,-1.839523315429688,389564.535050125,-2.321483916624793,-0.4336117300346528,-0.58258401723841,2.231366395950317,0.6249432563781738,3.404760360717773,0.3253928124904633,0.5615107417106628,-0.6704282164573669,XArbitraryZVertical,-0.3007784904008647,0.1750723308441385,-0.8332714864215059,0.429581875393696,-0.3508444726467133,0.5501835346221924,-0.7577639818191528,0,0,0,-1,-1,389562.08059025,running,2,2023-11-06T09:25:07.169+02:00,2023-11-06T09:23:03.878+02:00,82,0.3693978,0.3293283,2.859334,81.17095,0,0,2023-11-06T09:25:07.169+02:00,720948307.2579923,0,-2.600006,101.742,1,0.7
2023-11-06T09:25:09.653+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389564.559944125,-0.2809906005859375,2.549346923828125,-2.598876953125,389564.554965125,-2.224533117700525,-0.3810823058291125,-0.5650099266442238,2.87007474899292,-1.113597273826599,3.359981775283813,0.1964461207389832,1.46720027923584,-1.555161952972412,XArbitraryZVertical,-0.2842506233982572,0.1649364497029,-0.822205062474251,0.4647325463921346,-0.3141219317913055,0.5354241728782654,-0.7839950919151306,0,0,0,-1,-1,389562.08059025,running,2,2023-11-06T09:25:07.169+02:00,2023-11-06T09:23:03.878+02:00,82,0.3693978,0.3293283,2.859334,81.17095,0,0,2023-11-06T09:25:07.169+02:00,720948307.2579923,0,-2.600006,101.742,1,0.7
2023-11-06T09:25:09.673+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389564.57985875,-0.8925628662109375,2.484222412109375,-1.736923217773438,389564.57487975,-2.131514301334065,-0.3882362928087406,-0.5253017332686889,3.020502328872681,-4.076662063598633,2.646226644515991,-0.225690633058548,2.186193704605103,-1.517971158027649,XArbitraryZVertical,-0.2862949080088079,0.1328260409179993,-0.8050355386754182,0.5023049729988909,-0.3275167942047119,0.5014740824699402,-0.8007849454879761,0,0,0,-1,-1,389562.08059025,running,2,2023-11-06T09:25:07.169+02:00,2023-11-06T09:23:03.878+02:00,82,0.3693978,0.3293283,2.859334,81.17095,0,0,2023-11-06T09:25:07.169+02:00,720948307.2579923,0,-2.600006,101.742,1,0.7
2023-11-06T09:25:09.699+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389564.59977375,-1.974807739257812,1.619232177734375,-0.9425201416015625,389564.59479475,-2.064073788389405,-0.4180392042212339,-0.5120947347758282,0.6764898300170898,-1.511829853057861,2.245152711868286,-0.9000300168991089,1.579133152961731,-0.4368824362754822,XArbitraryZVertical,-0.299412714948497,0.1096602332909166,-0.7853268977073758,0.5306489425595774,-0.3538915514945984,0.4900043308734894,-0.7966533303260803,0,0,0,-1,-1,389562.08059025,running,2,2023-11-06T09:25:07.169+02:00,2023-11-06T09:23:03.878+02:00,82,0.3693978,0.3293283,2.859334,81.17095,0,0,2023-11-06T09:25:07.169+02:00,720948307.2579923,0,-2.600006,101.742,1,0.7
2023-11-06T09:25:09.713+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389564.61968775,-2.624588012695312,1.47979736328125,-0.7404327392578125,389564.61470875,-2.014314770579774,-0.3941745411774918,-0.5210717825641834,0.4076842367649078,0.9634350538253784,2.193547487258911,-2.369970798492432,0.8471606969833374,-0.02190029621124268,XArbitraryZVertical,-0.2949002639746852,0.1124506954652025,-0.7740276676658401,0.54888059831461,-0.3330779075622559,0.4978099763393402,-0.8007773756980896,0,0,0,-1,-1,389562.08059025,running,2,2023-11-06T09:25:07.169+02:00,2023-11-06T09:23:03.878+02:00,82,0.3693978,0.3293283,2.859334,81.17095,0,0,2023-11-06T09:25:07.169+02:00,720948307.2579923,0,-2.600006,101.742,1,0.7
2023-11-06T09:25:09.733+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389564.63960175,-1.106063842773438,1.216522216796875,-0.5429229736328125,389564.63462375,-1.963062520422355,-0.3474041845145725,-0.5313790924661964,0.1626668572425842,0.855579137802124,2.308096170425415,-1.478613138198853,1.023474335670471,0.1957229375839233,XArbitraryZVertical,-0.2823704455433383,0.1223263350046185,-0.7648869123889844,0.5659075347572302,-0.2935121357440948,0.5067227482795715,-0.8106064200401306,0,0,0,-1,-1,389562.08059025,running,2,2023-11-06T09:25:07.169+02:00,2023-11-06T09:23:03.878+02:00,82,0.3693978,0.3293283,2.859334,81.17095,0,0,2023-11-06T09:25:07.169+02:00,720948307.2579923,0,-2.600006,101.742,1,0.7
2023-11-06T09:25:09.752+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389564.65951675,-0.6085052490234375,0.76495361328125,-0.4459686279296875,389564.65453775,-1.91097399914699,-0.3138566685963758,-0.5454631712217228,0.1070856302976608,-0.1857637315988541,2.401767253875732,-0.5251187086105347,0.4056548476219177,0.3203279972076416,XArbitraryZVertical,-0.2764733366038865,0.1303824431098128,-0.7524499884274873,0.5834225708333267,-0.2639285922050476,0.5188140869140625,-0.8131258487701416,0,0,0,-1,-1,389562.08059025,running,2,2023-11-06T09:25:07.169+02:00,2023-11-06T09:23:03.878+02:00,82,0.3693978,0.3293283,2.859334,81.17095,0,0,2023-11-06T09:25:07.169+02:00,720948307.2579923,0,-2.600006,101.742,1,0.7
2023-11-06T09:25:09.772+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389564.67943175,-0.5052947998046875,0.494659423828125,-0.3065643310546875,389564.67445275,-1.854473582235653,-0.2951961585904067,-0.5507589250150599,0.8495932817459106,-0.8327201008796692,2.328823328018188,-0.2896445393562317,0.1200069189071655,0.4223245978355408,XArbitraryZVertical,-0.2745984053888287,0.1302354675477412,-0.7374589917566792,0.6031488909822316,-0.2479073703289032,0.5233340859413147,-0.815268874168396,0,0,0,-1,-1,389562.08059025,running,2,2023-11-06T09:25:07.169+02:00,2023-11-06T09:23:03.878+02:00,82,0.3693978,0.3293283,2.859334,81.17095,0,0,2023-11-06T09:25:07.169+02:00,720948307.2579923,0,-2.600006,101.742,1,0.7
2023-11-06T09:25:09.792+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389564.69934575,-0.3500518798828125,0.1741485595703125,-0.0101470947265625,389564.69436675,-1.800874542659268,-0.2888475250887922,-0.5434732528760566,1.054010391235352,-1.341848850250244,1.786568641662598,-0.1992633044719696,-0.2013313174247742,0.6486302614212036,XArbitraryZVertical,-0.2736540969484274,0.1219986990367622,-0.7229875775777336,0.6225100221516355,-0.2438061982393265,0.5171118974685669,-0.8204594850540161,0,0,0,-1,-1,389562.08059025,running,2,2023-11-06T09:25:07.169+02:00,2023-11-06T09:23:03.878+02:00,82,0.3693978,0.3293283,2.859334,81.17095,0,0,2023-11-06T09:25:07.169+02:00,720948307.2579923,0,-2.600006,101.742,1,0.7
2023-11-06T09:25:09.812+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389564.71925975,-0.1872406005859375,0.0582427978515625,0.23297119140625,389564.71428175,-1.762331342358816,-0.3006025305488681,-0.534135945396811,0.7538594603538513,-1.79821503162384,1.156631827354431,-0.003250211477279663,-0.4105105400085449,0.9516755342483521,XArbitraryZVertical,-0.2774400567256277,0.1094095345370117,-0.7105996633222964,0.6372633740990216,-0.2548522353172302,0.5090975165367126,-0.8221131563186646,0,0,0,-1,-1,389562.08059025,running,2,2023-11-06T09:25:07.169+02:00,2023-11-06T09:23:03.878+02:00,82,0.3693978,0.3293283,2.859334,81.17095,0,0,2023-11-06T09:25:07.169+02:00,720948307.2579923,0,-2.600006,101.742,1,0.7
2023-11-06T09:25:09.832+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389564.7391747501,-0.155853271484375,-0.1870269775390625,0.329498291015625,389564.73419575,-1.738263465262051,-0.327042727078909,-0.5280428256217989,0.458599179983139,-2.034077167510986,0.6491467356681824,0.1250840127468109,-0.5302872061729431,1.115511298179626,XArbitraryZVertical,-0.2862311973723303,0.09521747257639381,-0.7000447968461097,0.6472577431643787,-0.2774888277053833,0.5038437247276306,-0.818010687828064,0,0,0,-1,-1,389564.62964475,running,2,2023-11-06T09:25:09.718+02:00,2023-11-06T09:23:03.878+02:00,82,0.3736328,0.3293283,2.859334,81.17095,0,0,2023-11-06T09:25:09.718+02:00,720948309.8054978,0,-4.029999,101.7572,1,0.7
2023-11-06T09:25:09.852+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389564.75908875,-0.22039794921875,-0.5383758544921875,0.48504638671875,389564.75411075,-1.726055001332287,-0.3611137402830875,-0.5265632524095775,0.0487624891102314,-1.980388879776001,0.3323436379432678,0.1230675578117371,-0.8760240077972412,1.212588548660278,XArbitraryZVertical,-0.2981924956100841,0.08180013671099308,-0.6913215940323912,0.6530424396413185,-0.3054558932781219,0.5025650858879089,-0.8087799549102783,0,0,0,-1,-1,389564.62964475,running,2,2023-11-06T09:25:09.718+02:00,2023-11-06T09:23:03.878+02:00,82,0.3736328,0.3293283,2.859334,81.17095,0,0,2023-11-06T09:25:09.718+02:00,720948309.8054978,0,-4.029999,101.7572,1,0.7
2023-11-06T09:25:09.872+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389564.77900375,-0.366424560546875,-0.6249847412109375,0.5115966796875,389564.77402475,-1.722651535909218,-0.3975654507378533,-0.5277889073412004,-0.07692041993141174,-1.840004086494446,-0.04264019429683685,0.05810663104057312,-1.136314868927002,1.312670707702637,XArbitraryZVertical,-0.311214588860205,0.06981664846707214,-0.684462745076755,0.6555775106692241,-0.3344891369342804,0.5036243796348572,-0.796542227268219,0,0,0,-1,-1,389564.62964475,running,2,2023-11-06T09:25:09.718+02:00,2023-11-06T09:23:03.878+02:00,82,0.3736328,0.3293283,2.859334,81.17095,0,0,2023-11-06T09:25:09.718+02:00,720948309.8054978,0,-4.029999,101.7572,1,0.7
2023-11-06T09:25:09.892+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389564.79891775,-0.5804901123046875,-0.509307861328125,0.4811553955078125,389564.79393975,-1.731471182943887,-0.4342420295429895,-0.5304278775674079,-0.4882711470127106,-1.299343466758728,-0.5897406935691833,-0.1137271821498871,-1.04967999458313,1.282914400100708,XArbitraryZVertical,-0.3242048669859475,0.06020567608538285,-0.6810959829804626,0.653739079212147,-0.3629116714000702,0.5059024691581726,-0.7825329899787903,0,0,0,-1,-1,389564.62964475,running,2,2023-11-06T09:25:09.718+02:00,2023-11-06T09:23:03.878+02:00,82,0.3736328,0.3293283,2.859334,81.17095,0,0,2023-11-06T09:25:09.718+02:00,720948309.8054978,0,-4.029999,101.7572,1,0.7
2023-11-06T09:25:09.912+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389564.81883275,-0.6714935302734375,-0.5450439453125,0.404632568359375,389564.81385375,-1.757756130889365,-0.4651633395805959,-0.5325089742756601,-0.6082350015640259,-0.497513622045517,-1.382493376731873,-0.2655651867389679,-1.040930271148682,1.229530096054077,XArbitraryZVertical,-0.334583509450861,0.05527841740645534,-0.6841942880960126,0.6456596655725692,-0.386458158493042,0.5076965093612671,-0.7699963450431824,0,0,0,-1,-1,389564.62964475,running,2,2023-11-06T09:25:09.718+02:00,2023-11-06T09:23:03.878+02:00,82,0.3736328,0.3293283,2.859334,81.17095,0,0,2023-11-06T09:25:09.718+02:00,720948309.8054978,0,-4.029999,101.7572,1,0.7
2023-11-06T09:25:09.932+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389564.83874675,-0.6299591064453125,-0.4697418212890625,0.20135498046875,389564.83376875,-1.80065563101465,-0.4929867812329897,-0.5261283940659023,-0.5673184990882874,-0.1948927789926529,-2.218430519104004,-0.2401595711708069,-1.007239818572998,1.071248769760132,XArbitraryZVertical,-0.3413012432176564,0.05119385298465265,-0.6942815782414669,0.6315582234915558,-0.4092545211315155,0.5021890997886658,-0.7617853283882141,0,0,0,-1,-1,389564.62964475,running,2,2023-11-06T09:25:09.718+02:00,2023-11-06T09:23:03.878+02:00,82,0.3736328,0.3293283,2.859334,81.17095,0,0,2023-11-06T09:25:09.718+02:00,720948309.8054978,0,-4.029999,101.7572,1,0.7
2023-11-06T09:25:09.952+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389564.85866175,-0.7446441650390625,-0.527496337890625,-0.0014801025390625,389564.85368275,-1.864379353370275,-0.5306106465888507,-0.5118558584986981,-0.9063420295715332,-0.5324889421463013,-3.423788547515869,-0.215872049331665,-0.9681439399719238,0.8464860916137695,XArbitraryZVertical,-0.3492869630971924,0.04494104387452341,-0.710032639451522,0.6097806740213636,-0.44120192527771,0.4897961020469666,-0.7519578337669373,0,0,0,-1,-1,389564.62964475,running,2,2023-11-06T09:25:09.718+02:00,2023-11-06T09:23:03.878+02:00,82,0.3736328,0.3293283,2.859334,81.17095,0,0,2023-11-06T09:25:09.718+02:00,720948309.8054978,0,-4.029999,101.7572,1,0.7
2023-11-06T09:25:09.971+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389564.87857575,-1.097793579101562,-0.046844482421875,-0.6570587158203125,389564.87359775,-1.953704584533847,-0.5971287305329087,-0.4897002580211383,-1.637228488922119,-1.911809325218201,-4.073258399963379,-0.3829157054424286,-0.93161940574646,0.5369089841842651,XArbitraryZVertical,-0.3661613459464201,0.03230237139455982,-0.7285469845514456,0.5780154144827701,-0.4961889386177063,0.4703613817691803,-0.7297648787498474,0,0,0,-1,-1,389564.62964475,running,2,2023-11-06T09:25:09.718+02:00,2023-11-06T09:23:03.878+02:00,82,0.3736328,0.3293283,2.859334,81.17095,0,0,2023-11-06T09:25:09.718+02:00,720948309.8054978,0,-4.029999,101.7572,1,0.7
2023-11-06T09:25:09.991+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389564.89849075,-2.15057373046875,1.3798828125,-1.936553955078125,389564.89351175,-2.053583928869581,-0.6902575193817498,-0.4883291410943457,-3.94718599319458,-2.456818342208862,-3.430691719055176,-0.932453453540802,0.1601061820983887,-0.7464269995689392,XArbitraryZVertical,-0.3986346765409338,0.02474226587842852,-0.7389750552121401,0.5425809256857601,-0.5623127818107605,0.4691509902477264,-0.6809564232826233,0,0,0,-1,-1,389564.62964475,running,2,2023-11-06T09:25:09.718+02:00,2023-11-06T09:23:03.878+02:00,82,0.3736328,0.3293283,2.859334,81.17095,0,0,2023-11-06T09:25:09.718+02:00,720948309.8054978,0,-4.029999,101.7572,1,0.7
2023-11-06T09:25:10.011+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389564.91840475,-4.604324340820312,2.255844116210938,-2.08837890625,389564.91342675,-2.178778567052693,-0.7893436810322312,-0.5047454359476705,-3.384647846221924,-1.544299960136414,-3.109429836273193,-2.735247135162354,1.320278882980347,-1.213031411170959,XArbitraryZVertical,-0.4367386398633235,0.03191096373783277,-0.7478300992057281,0.4989902868113316,-0.6213660836219788,0.4835846424102783,-0.6164820790290833,0,0,0,-1,-1,389564.62964475,running,2,2023-11-06T09:25:09.718+02:00,2023-11-06T09:23:03.878+02:00,82,0.3736328,0.3293283,2.859334,81.17095,0,0,2023-11-06T09:25:09.718+02:00,720948309.8054978,0,-4.029999,101.7572,1,0.7
2023-11-06T09:25:10.031+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389564.93831975,-3.155029296875,4.121841430664062,-1.7047119140625,389564.9333407501,-2.230049322217314,-0.8181229069875394,-0.5050648885322667,-0.4009267389774323,1.243780970573425,-0.3615351319313049,-3.642117977142334,2.988196849822998,-1.547922730445862,XArbitraryZVertical,-0.4467214171928507,0.03632333475100784,-0.7539656179978446,0.4802670305380615,-0.6387353539466858,0.4838642179965973,-0.5982412099838257,0,0,0,-1,-1,389564.62964475,running,2,2023-11-06T09:25:09.718+02:00,2023-11-06T09:23:03.878+02:00,82,0.3736328,0.3293283,2.859334,81.17095,0,0,2023-11-06T09:25:09.718+02:00,720948309.8054978,0,-4.029999,101.7572,1,0.7
2023-11-06T09:25:10.052+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389564.95823375,-1.640396118164062,2.255905151367188,-0.9983978271484375,389564.95325575,-2.239203750095388,-0.7908251061685615,-0.5063709036984059,-0.5516853928565979,1.720798850059509,-0.1306836009025574,-1.773773550987244,2.829537868499756,-0.7036267518997192,XArbitraryZVertical,-0.4363862771805023,0.04542434697165423,-0.7619384709342993,0.4763963397068127,-0.6217190027236938,0.4850067794322968,-0.6150072813034058,0,0,0,-1,-1,389564.62964475,running,2,2023-11-06T09:25:09.718+02:00,2023-11-06T09:23:03.878+02:00,82,0.3736328,0.3293283,2.859334,81.17095,0,0,2023-11-06T09:25:09.718+02:00,720948309.8054978,0,-4.029999,101.7572,1,0.7
2023-11-06T09:25:10.071+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389564.97814875,-0.6844482421875,1.149307250976562,-1.242141723632812,389564.97316975,-2.253297797822671,-0.7573715712986683,-0.513986525717578,-0.911984384059906,2.575424671173096,-0.3714662492275238,-0.4307916760444641,1.153550028800964,-0.4732166528701782,XArbitraryZVertical,-0.4243446430241264,0.05961385796334954,-0.7710716104256158,0.4709844657995482,-0.5982457995414734,0.4916525781154633,-0.6327556371688843,0,0,0,-1,-1,389564.62964475,running,2,2023-11-06T09:25:09.718+02:00,2023-11-06T09:23:03.878+02:00,82,0.3736328,0.3293283,2.859334,81.17095,0,0,2023-11-06T09:25:09.718+02:00,720948309.8054978,0,-4.029999,101.7572,1,0.7
2023-11-06T09:25:10.091+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389564.99806275,-0.0811614990234375,0.276336669921875,-1.096694946289062,389564.99308475,-2.281920145805258,-0.7098161528026692,-0.5278785219563845,-1.797802925109863,3.097671747207642,-0.3581726551055908,0.117931067943573,0.1923125386238098,-0.547264039516449,XArbitraryZVertical,-0.406894950117945,0.08257620325508377,-0.7850838903540073,0.4596312694350611,-0.5629841089248657,0.5037018060684204,-0.6552353501319885,0,0,0,-1,-1,389564.62964475,running,2,2023-11-06T09:25:09.718+02:00,2023-11-06T09:23:03.878+02:00,82,0.3736328,0.3293283,2.859334,81.17095,0,0,2023-11-06T09:25:09.718+02:00,720948309.8054978,0,-4.029999,101.7572,1,0.7
2023-11-06T09:25:10.111+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389565.01797775,0.9685821533203125,-0.0763702392578125,-0.7645721435546875,389565.01299875,-2.318708061204001,-0.6811163070398636,-0.5562256648321644,-2.164662599563599,1.899840593338013,-0.4498675763607025,0.9887365698814392,-0.5346069931983948,-0.29041987657547,XArbitraryZVertical,-0.3978668455597646,0.1087285240209966,-0.7940369684834434,0.4465258490175028,-0.5347417593002319,0.527984619140625,-0.6597601771354675,0,0,0,-1,-1,389564.62964475,running,2,2023-11-06T09:25:09.718+02:00,2023-11-06T09:23:03.878+02:00,82,0.3736328,0.3293283,2.859334,81.17095,0,0,2023-11-06T09:25:09.718+02:00,720948309.8054978,0,-4.029999,101.7572,1,0.7
2023-11-06T09:25:10.131+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389565.03789175,1.334136962890625,0.2951202392578125,-0.5862884521484375,389565.03291375,-2.359765608602674,-0.670175033753747,-0.5703880731708638,-1.003701686859131,1.252755999565125,-1.361716032028198,1.78368878364563,-0.48235684633255,-0.0001760125160217285,XArbitraryZVertical,-0.3930013638779589,0.1254099287857751,-0.8026167584858074,0.4308464770741364,-0.5227941274642944,0.5399587154388428,-0.6596445441246033,0,0,0,-1,-1,389564.62964475,running,2,2023-11-06T09:25:09.718+02:00,2023-11-06T09:23:03.878+02:00,82,0.3736328,0.3293283,2.859334,81.17095,0,0,2023-11-06T09:25:09.718+02:00,720948309.8054978,0,-4.029999,101.7572,1,0.7
